ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,COUNTRY,TERRITORY,DEALSIZE
10314,35,66.49,9,2327.15,22 October 2004,Shipped,4,10,2004,Trains,62,S32_3207,Aaarhus,,Denmark,EMEA,Small
10325,28,100,2,5377.4,11 May 2004,Shipped,4,11,2004,Trains,62,S32_3207,Stavern,,Norway,EMEA,Medium
10336,31,84.71,9,2626.01,20 November 2004,Shipped,4,11,2004,Trains,62,S32_3207,Paris,,France,EMEA,Small
10350,27,100,14,4406.4,12 February 2004,Shipped,4,12,2004,Trains,62,S32_3207,Madrid,,Spain,EMEA,Medium
10359,22,100,1,4301.22,15 December 2004,Shipped,4,12,2004,Trains,62,S32_3207,Reims,,France,EMEA,Medium
10371,30,99.55,11,2986.5,23 January 2005,Shipped,1,1,2005,Trains,62,S32_3207,San Rafael,CA,USA,,Small
10383,44,36.07,8,1587.08,22 February 2005,Shipped,1,2,2005,Trains,62,S32_3207,Madrid,,Spain,EMEA,Small
10394,30,60.28,4,1808.4,15 March 2005,Shipped,1,3,2005,Trains,62,S32_3207,Madrid,,Spain,EMEA,Small
10413,24,49.71,6,1193.04,05 May 2005,Shipped,2,5,2005,Trains,62,S32_3207,Bridgewater,CT,USA,,Small
10103,45,75.63,7,3403.35,29 January 2003,Shipped,1,1,2003,Trucks and Buses,64,S32_3522,Stavern,,Norway,EMEA,Medium
10113,23,68.52,1,1575.96,26 March 2003,Shipped,1,3,2003,Trucks and Buses,64,S32_3522,San Rafael,CA,USA,,Small
10126,26,62.7,7,1630.2,28 May 2003,Shipped,2,5,2003,Trucks and Buses,64,S32_3522,Madrid,,Spain,EMEA,Small
10140,28,60.76,7,1701.28,24 July 2003,Shipped,3,7,2003,Trucks and Buses,64,S32_3522,Burlingame,CA,USA,,Small
10150,49,58.18,4,2850.82,19 September 2003,Shipped,3,9,2003,Trucks and Buses,64,S32_3522,Singapore,,Singapore,Japan,Small
10164,49,54.94,5,2692.06,21 October 2003,Resolved,4,10,2003,Trucks and Buses,64,S32_3522,Graz,,Austria,EMEA,Small
10175,29,74.98,12,2174.42,11 June 2003,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,London,,UK,EMEA,Small
10183,49,64.64,4,3167.36,13 November 2003,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,Philadelphia,PA,USA,,Medium
10194,39,54.94,7,2142.66,25 November 2003,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,Lyon,,France,EMEA,Small
10206,36,58.82,2,2117.52,12 May 2003,Shipped,4,12,2003,Trucks and Buses,64,S32_3522,Vancouver,BC,Canada,,Small
10217,39,62.05,7,2419.95,02 April 2004,Shipped,1,2,2004,Trucks and Buses,64,S32_3522,Singapore,,Singapore,APAC,Small
10229,30,73.04,12,2191.2,03 November 2004,Shipped,1,3,2004,Trucks and Buses,64,S32_3522,San Rafael,CA,USA,,Small
10245,44,69.16,5,3043.04,05 April 2004,Shipped,2,5,2004,Trucks and Buses,64,S32_3522,New Haven,CT,USA,,Medium
10258,20,61.41,2,1228.2,15 June 2004,Shipped,2,6,2004,Trucks and Buses,64,S32_3522,Minato-ku,Tokyo,Japan,Japan,Small
10270,21,63.35,5,1330.35,19 July 2004,Shipped,3,7,2004,Trucks and Buses,64,S32_3522,Chatswood,NSW,Australia,APAC,Small
10281,36,77.57,12,2792.52,19 August 2004,Shipped,3,8,2004,Trucks and Buses,64,S32_3522,Allentown,PA,USA,,Small
10291,32,71.75,7,2296,09 August 2004,Shipped,3,9,2004,Trucks and Buses,64,S32_3522,Boras,,Sweden,EMEA,Small
10304,36,73.04,2,2629.44,10 November 2004,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,Versailles,,France,EMEA,Small
10313,34,56.24,10,1912.16,22 October 2004,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,Vancouver,BC,Canada,,Small
10324,48,100,4,8209.44,11 May 2004,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,NYC,NY,USA,,Large
10333,33,73.69,4,2431.77,18 November 2004,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,San Francisco,CA,USA,,Small
10348,31,100,5,3139.99,11 January 2004,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,Madrid,,Spain,EMEA,Medium
10358,36,100,2,5669.64,12 October 2004,Shipped,4,12,2004,Trucks and Buses,64,S32_3522,Madrid,,Spain,EMEA,Medium
10370,25,100,3,3160.25,20 January 2005,Shipped,1,1,2005,Trucks and Buses,64,S32_3522,North Sydney,NSW,Australia,APAC,Medium
10382,48,100,8,6799.68,17 February 2005,Shipped,1,2,2005,Trucks and Buses,64,S32_3522,San Rafael,CA,USA,,Medium
10411,27,69.16,5,1867.32,05 January 2005,Shipped,2,5,2005,Trucks and Buses,64,S32_3522,Montreal,Quebec,Canada,,Small
10424,44,61.41,2,2702.04,31 May 2005,In Process,2,5,2005,Trucks and Buses,64,S32_3522,Madrid,,Spain,EMEA,Small
10106,33,72.92,5,2406.36,17 February 2003,Shipped,1,2,2003,Vintage Cars,68,S32_4289,Bergamo,,Italy,EMEA,Small
10120,29,72.23,11,2094.67,29 April 2003,Shipped,2,4,2003,Vintage Cars,68,S32_4289,Melbourne,Victoria,Australia,APAC,Small
10133,49,57.1,6,2797.9,27 June 2003,Shipped,2,6,2003,Vintage Cars,68,S32_4289,Madrid,,Spain,EMEA,Small
10144,20,81.86,1,1637.2,13 August 2003,Shipped,3,8,2003,Vintage Cars,68,S32_4289,Charleroi,,Belgium,EMEA,Small
10168,31,73.61,12,2281.91,28 October 2003,Shipped,4,10,2003,Vintage Cars,68,S32_4289,Burlingame,CA,USA,,Small
10210,39,59.16,10,2307.24,01 December 2004,Shipped,1,1,2004,Vintage Cars,68,S32_4289,Osaka,Osaka,Japan,Japan,Small
10223,20,66.04,12,1320.8,20 February 2004,Shipped,1,2,2004,Vintage Cars,68,S32_4289,Melbourne,Victoria,Australia,APAC,Small
10235,34,77.73,6,2642.82,04 February 2004,Shipped,2,4,2004,Vintage Cars,68,S32_4289,Tsawassen,BC,Canada,,Small
10250,50,61.22,7,3061,05 November 2004,Shipped,2,5,2004,Vintage Cars,68,S32_4289,San Jose,CA,USA,,Medium
10262,40,79.11,2,3164.4,24 June 2004,Cancelled,2,6,2004,Vintage Cars,68,S32_4289,Madrid,,Spain,EMEA,Medium
10275,28,63.97,12,1791.16,23 July 2004,Shipped,3,7,2004,Vintage Cars,68,S32_4289,Nantes,,France,EMEA,Small
10284,50,81.86,4,4093,21 August 2004,Shipped,3,8,2004,Vintage Cars,68,S32_4289,Oslo,,Norway,EMEA,Medium
10297,28,79.8,7,2234.4,16 September 2004,Shipped,3,9,2004,Vintage Cars,68,S32_4289,Dublin,,Ireland,EMEA,Small
10308,46,66.04,10,3037.84,15 October 2004,Shipped,4,10,2004,Vintage Cars,68,S32_4289,White Plains,NY,USA,,Medium
10316,24,59.16,2,1419.84,11 January 2004,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Cowes,Isle of Wight,UK,EMEA,Small
10328,24,81.17,5,1948.08,11 December 2004,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Bergamo,,Italy,EMEA,Small
10340,39,59.16,3,2307.24,24 November 2004,Shipped,4,11,2004,Vintage Cars,68,S32_4289,Barcelona,,Spain,EMEA,Small
10353,40,44.51,7,1780.4,12 April 2004,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Glendale,CT,USA,,Small
10361,49,72.33,2,3544.17,17 December 2004,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Chatswood,NSW,Australia,APAC,Medium
10375,44,82.26,4,3619.44,02 March 2005,Shipped,1,2,2005,Vintage Cars,68,S32_4289,Nantes,,France,EMEA,Medium
10388,35,100,8,3918.95,03 March 2005,Shipped,1,3,2005,Vintage Cars,68,S32_4289,New Bedford,MA,USA,,Medium
10398,22,67.41,4,1483.02,30 March 2005,Shipped,1,3,2005,Vintage Cars,68,S32_4289,Reims,,France,EMEA,Small
10401,62,77.73,6,4819.26,04 March 2005,On Hold,2,4,2005,Vintage Cars,68,S32_4289,Newark,NJ,USA,,Medium
10416,26,61.22,7,1591.72,05 October 2005,Shipped,2,5,2005,Vintage Cars,68,S32_4289,Reggio Emilia,,Italy,EMEA,Small
10108,31,100,16,3669.78,03 March 2003,Shipped,1,3,2003,Motorcycles,102,S32_4485,Makati City,,Philippines,Japan,Medium
10121,25,86.74,3,2168.5,05 July 2003,Shipped,2,5,2003,Motorcycles,102,S32_4485,Reims,,France,EMEA,Small
10135,30,89.8,17,2694,07 February 2003,Shipped,3,7,2003,Motorcycles,102,S32_4485,San Rafael,CA,USA,,Small
10145,27,100,4,3251.34,25 August 2003,Shipped,3,8,2003,Motorcycles,102,S32_4485,Pasadena,CA,USA,,Medium
10159,23,100,12,2347.15,10 October 2003,Shipped,4,10,2003,Motorcycles,102,S32_4485,San Francisco,CA,USA,,Small
10169,34,100,12,3920.88,11 April 2003,Shipped,4,11,2003,Motorcycles,102,S32_4485,North Sydney,NSW,Australia,APAC,Medium
10180,22,100,7,2514.6,11 November 2003,Shipped,4,11,2003,Motorcycles,102,S32_4485,Lille,,France,EMEA,Small
10190,42,85.72,4,3600.24,19 November 2003,Shipped,4,11,2003,Motorcycles,102,S32_4485,Madrid,,Spain,EMEA,Medium
10211,37,100,12,4040.03,15 January 2004,Shipped,1,1,2004,Motorcycles,102,S32_4485,Paris,,France,EMEA,Medium
10224,30,100,5,3336.9,21 February 2004,Shipped,1,2,2004,Motorcycles,102,S32_4485,Lille,,France,EMEA,Medium
10237,27,100,5,3113.64,04 May 2004,Shipped,2,4,2004,Motorcycles,102,S32_4485,NYC,NY,USA,,Medium
10252,25,100,9,2832,26 May 2004,Shipped,2,5,2004,Motorcycles,102,S32_4485,Paris,,France,EMEA,Small
10264,34,97.97,7,3330.98,30 June 2004,Shipped,2,6,2004,Motorcycles,102,S32_4485,Boston,MA,USA,,Medium
10276,38,100,13,4304.64,08 February 2004,Shipped,3,8,2004,Motorcycles,102,S32_4485,Brickhaven,MA,USA,,Medium
10285,26,100,4,2600.26,27 August 2004,Shipped,3,8,2004,Motorcycles,102,S32_4485,Cambridge,MA,USA,,Small
10299,38,100,7,4382.16,30 September 2004,Shipped,3,9,2004,Motorcycles,102,S32_4485,Helsinki,,Finland,EMEA,Medium
10309,50,84.7,3,4235,15 October 2004,Shipped,4,10,2004,Motorcycles,102,S32_4485,Stavern,,Norway,EMEA,Medium
10319,22,100,8,2626.8,11 March 2004,Shipped,4,11,2004,Motorcycles,102,S32_4485,NYC,NY,USA,,Small
10331,32,100,4,5026.56,17 November 2004,Shipped,4,11,2004,Motorcycles,102,S32_4485,Philadelphia,PA,USA,,Medium
10341,31,71.02,4,2201.62,24 November 2004,Shipped,4,11,2004,Motorcycles,102,S32_4485,Salzburg,,Austria,EMEA,Small
10355,40,100,5,4326.8,12 July 2004,Shipped,4,12,2004,Motorcycles,102,S32_4485,Madrid,,Spain,EMEA,Medium
10365,22,100,3,3425.18,01 July 2005,Shipped,1,1,2005,Motorcycles,102,S32_4485,New Bedford,MA,USA,,Medium
10375,41,100,15,4701.88,02 March 2005,Shipped,1,2,2005,Motorcycles,102,S32_4485,Nantes,,France,EMEA,Medium
10390,45,48.98,12,2204.1,03 April 2005,Shipped,1,3,2005,Motorcycles,102,S32_4485,San Rafael,CA,USA,,Small
10403,45,100,5,5189.4,04 August 2005,Shipped,2,4,2005,Motorcycles,102,S32_4485,Liverpool,,UK,EMEA,Medium
10106,39,40.15,6,1565.85,17 February 2003,Shipped,1,2,2003,Vintage Cars,43,S50_1341,Bergamo,,Italy,EMEA,Small
10120,49,50.62,12,2480.38,29 April 2003,Shipped,2,4,2003,Vintage Cars,43,S50_1341,Melbourne,Victoria,Australia,APAC,Small
10133,27,50.19,7,1355.13,27 June 2003,Shipped,2,6,2003,Vintage Cars,43,S50_1341,Madrid,,Spain,EMEA,Small
10143,34,36.66,1,1246.44,08 October 2003,Shipped,3,8,2003,Vintage Cars,43,S50_1341,New Bedford,MA,USA,,Small
10156,20,41.02,1,820.4,10 August 2003,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Madrid,,Spain,EMEA,Small
10168,48,51.93,13,2492.64,28 October 2003,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Burlingame,CA,USA,,Small
10199,29,38.4,1,1113.6,12 January 2003,Shipped,4,12,2003,Vintage Cars,43,S50_1341,Burbank,CA,USA,,Small
10210,43,41.02,11,1763.86,01 December 2004,Shipped,1,1,2004,Vintage Cars,43,S50_1341,Osaka,Osaka,Japan,Japan,Small
10223,41,46.26,13,1896.66,20 February 2004,Shipped,1,2,2004,Vintage Cars,43,S50_1341,Melbourne,Victoria,Australia,APAC,Small
10235,41,35.35,7,1449.35,04 February 2004,Shipped,2,4,2004,Vintage Cars,43,S50_1341,Tsawassen,BC,Canada,,Small
10250,36,51.93,8,1869.48,05 November 2004,Shipped,2,5,2004,Vintage Cars,43,S50_1341,San Jose,CA,USA,,Small
10262,49,37.97,3,1860.53,24 June 2004,Cancelled,2,6,2004,Vintage Cars,43,S50_1341,Madrid,,Spain,EMEA,Small
10275,38,45.39,13,1724.82,23 July 2004,Shipped,3,7,2004,Vintage Cars,43,S50_1341,Nantes,,France,EMEA,Small
10284,33,51.93,5,1713.69,21 August 2004,Shipped,3,8,2004,Vintage Cars,43,S50_1341,Oslo,,Norway,EMEA,Small
10296,26,48.44,1,1259.44,15 September 2004,Shipped,3,9,2004,Vintage Cars,43,S50_1341,Munich,,Germany,EMEA,Small
10308,47,43.64,11,2051.08,15 October 2004,Shipped,4,10,2004,Vintage Cars,43,S50_1341,White Plains,NY,USA,,Small
10316,34,47.57,3,1617.38,11 January 2004,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Cowes,Isle of Wight,UK,EMEA,Small
10328,34,51.93,7,1765.62,11 December 2004,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Bergamo,,Italy,EMEA,Small
10340,40,50.62,4,2024.8,24 November 2004,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Barcelona,,Spain,EMEA,Small
10353,40,82.21,8,3288.4,12 April 2004,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Glendale,CT,USA,,Medium
10361,33,82.59,3,2725.47,17 December 2004,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Chatswood,NSW,Australia,APAC,Small
10375,49,65.8,5,3224.2,02 March 2005,Shipped,1,2,2005,Vintage Cars,43,S50_1341,Nantes,,France,EMEA,Medium
10388,27,100,1,3211.38,03 March 2005,Shipped,1,3,2005,Vintage Cars,43,S50_1341,New Bedford,MA,USA,,Medium
10398,49,36.66,5,1796.34,30 March 2005,Shipped,1,3,2005,Vintage Cars,43,S50_1341,Reims,,France,EMEA,Small
10401,56,35.35,7,1979.6,04 March 2005,On Hold,2,4,2005,Vintage Cars,43,S50_1341,Newark,NJ,USA,,Small
10416,37,51.93,8,1921.41,05 October 2005,Shipped,2,5,2005,Vintage Cars,43,S50_1341,Reggio Emilia,,Italy,EMEA,Small
10104,33,100,7,3705.24,31 January 2003,Shipped,1,1,2003,Trucks and Buses,115,S50_1392,Madrid,,Spain,EMEA,Medium
10115,27,100,3,2843.91,04 April 2003,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,NYC,NY,USA,,Small
10127,46,100,9,6176.42,06 March 2003,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,NYC,NY,USA,,Medium
10141,44,100,3,5500.44,08 January 2003,Shipped,3,8,2003,Trucks and Buses,115,S50_1392,Espoo,,Finland,EMEA,Medium
10151,26,100,1,3220.1,21 September 2003,Shipped,3,9,2003,Trucks and Buses,115,S50_1392,Oulu,,Finland,EMEA,Medium
10165,48,94.92,10,4556.16,22 October 2003,Shipped,4,10,2003,Trucks and Buses,115,S50_1392,Singapore,,Singapore,Japan,Medium
10176,23,100,9,3114.89,11 June 2003,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Reggio Emilia,,Italy,EMEA,Medium
10184,45,100,4,4948.2,14 November 2003,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Sevilla,,Spain,EMEA,Medium
10195,49,100,4,5161.17,25 November 2003,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,White Plains,NY,USA,,Medium
10207,28,94.92,5,2657.76,12 September 2003,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,Boston,MA,USA,,Small
10220,37,100,9,3983.05,02 December 2004,Shipped,1,2,2004,Trucks and Buses,115,S50_1392,Dublin,,Ireland,EMEA,Medium
10230,34,100,7,3974.94,15 March 2004,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,Frankfurt,,Germany,EMEA,Medium
10246,22,100,3,2928.42,05 May 2004,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,Madrid,,Spain,EMEA,Small
10259,29,100,2,3054.57,15 June 2004,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,Singapore,,Singapore,APAC,Medium
10271,34,98.39,3,3345.26,20 July 2004,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,San Rafael,CA,USA,,Medium
10282,38,100,12,4310.72,20 August 2004,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,San Rafael,CA,USA,,Medium
10292,41,100,6,4983.14,09 August 2004,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,NYC,NY,USA,,Medium
10305,42,100,3,4618.32,13 October 2004,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Cambridge,MA,USA,,Medium
10314,28,100,12,3403.12,22 October 2004,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Aaarhus,,Denmark,EMEA,Medium
10325,38,100,4,5190.42,11 May 2004,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Stavern,,Norway,EMEA,Medium
10336,23,100,8,3141.57,20 November 2004,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Paris,,France,EMEA,Medium
10350,31,71.4,8,2213.4,12 February 2004,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Madrid,,Spain,EMEA,Small
10359,46,100,2,4896.7,15 December 2004,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Reims,,France,EMEA,Medium
10371,48,56.55,10,2714.4,23 January 2005,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,San Rafael,CA,USA,,Small
10383,29,100,13,3087.05,22 February 2005,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Madrid,,Spain,EMEA,Medium
10395,46,100,4,5692.96,17 March 2005,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Paris,,France,EMEA,Medium
10412,26,100,3,3460.86,05 March 2005,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Madrid,,Spain,EMEA,Medium
10425,18,100,2,1895.94,31 May 2005,In Process,2,5,2005,Trucks and Buses,115,S50_1392,Nantes,,France,EMEA,Small
10104,32,53.31,2,1705.92,31 January 2003,Shipped,1,1,2003,Trains,58,S50_1514,Madrid,,Spain,EMEA,Small
10117,21,49.21,11,1033.41,16 April 2003,Shipped,2,4,2003,Trains,58,S50_1514,Singapore,,Singapore,Japan,Small
10127,46,69.12,4,3179.52,06 March 2003,Shipped,2,6,2003,Trains,58,S50_1514,NYC,NY,USA,,Medium
10142,42,49.79,14,2091.18,08 August 2003,Shipped,3,8,2003,Trains,58,S50_1514,San Rafael,CA,USA,,Small
10153,31,57.41,13,1779.71,28 September 2003,Shipped,3,9,2003,Trains,58,S50_1514,Madrid,,Spain,EMEA,Small
10165,38,66.78,5,2537.64,22 October 2003,Shipped,4,10,2003,Trains,58,S50_1514,Singapore,,Singapore,Japan,Small
10176,38,64.44,4,2448.72,11 June 2003,Shipped,4,11,2003,Trains,58,S50_1514,Reggio Emilia,,Italy,EMEA,Small
10185,20,48.62,15,972.4,14 November 2003,Shipped,4,11,2003,Trains,58,S50_1514,New Bedford,MA,USA,,Small
10196,46,62.09,7,2856.14,26 November 2003,Shipped,4,11,2003,Trains,58,S50_1514,New Haven,CT,USA,,Small
10208,30,65.61,15,1968.3,01 February 2004,Shipped,1,1,2004,Trains,58,S50_1514,Lyon,,France,EMEA,Small
10220,30,68.54,4,2056.2,02 December 2004,Shipped,1,2,2004,Trains,58,S50_1514,Dublin,,Ireland,EMEA,Small
10230,43,52.14,2,2242.02,15 March 2004,Shipped,1,3,2004,Trains,58,S50_1514,Frankfurt,,Germany,EMEA,Small
10247,49,63.85,4,3128.65,05 May 2004,Shipped,2,5,2004,Trains,58,S50_1514,Espoo,,Finland,EMEA,Medium
10272,43,56.82,4,2443.26,20 July 2004,Shipped,3,7,2004,Trains,58,S50_1514,Allentown,PA,USA,,Small
10282,37,66.78,7,2470.86,20 August 2004,Shipped,3,8,2004,Trains,58,S50_1514,San Rafael,CA,USA,,Small
10292,35,55.07,1,1927.45,09 August 2004,Shipped,3,9,2004,Trains,58,S50_1514,NYC,NY,USA,,Small
10306,34,60.34,15,2051.56,14 October 2004,Shipped,4,10,2004,Trains,58,S50_1514,Manchester,,UK,EMEA,Small
10314,38,61.51,7,2337.38,22 October 2004,Shipped,4,10,2004,Trains,58,S50_1514,Aaarhus,,Denmark,EMEA,Small
10325,44,100,7,5932.96,11 May 2004,Shipped,4,11,2004,Trains,58,S50_1514,Stavern,,Norway,EMEA,Medium
10337,21,100,6,2296.77,21 November 2004,Shipped,4,11,2004,Trains,58,S50_1514,NYC,NY,USA,,Small
10350,44,100,17,6490.88,12 February 2004,Shipped,4,12,2004,Trains,58,S50_1514,Madrid,,Spain,EMEA,Medium
10359,25,64.93,4,1623.25,15 December 2004,Shipped,4,12,2004,Trains,58,S50_1514,Reims,,France,EMEA,Small
10372,24,58.58,9,1405.92,26 January 2005,Shipped,1,1,2005,Trains,58,S50_1514,Minato-ku,Tokyo,Japan,Japan,Small
10383,38,60.06,10,2282.28,22 February 2005,Shipped,1,2,2005,Trains,58,S50_1514,Madrid,,Spain,EMEA,Small
10395,45,100,3,8977.05,17 March 2005,Shipped,1,3,2005,Trains,58,S50_1514,Paris,,France,EMEA,Large
10413,51,63.85,4,3256.35,05 May 2005,Shipped,2,5,2005,Trains,58,S50_1514,Bridgewater,CT,USA,,Medium
10108,34,82.99,14,2821.66,03 March 2003,Shipped,1,3,2003,Motorcycles,81,S50_4713,Makati City,,Philippines,Japan,Small
10121,44,74.85,1,3293.4,05 July 2003,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims,,France,EMEA,Medium
10135,44,96,15,4224,07 February 2003,Shipped,3,7,2003,Motorcycles,81,S50_4713,San Rafael,CA,USA,,Medium
10145,38,81.36,2,3091.68,25 August 2003,Shipped,3,8,2003,Motorcycles,81,S50_4713,Pasadena,CA,USA,,Medium
10159,31,71.6,10,2219.6,10 October 2003,Shipped,4,10,2003,Motorcycles,81,S50_4713,San Francisco,CA,USA,,Small
10169,48,80.55,10,3866.4,11 April 2003,Shipped,4,11,2003,Motorcycles,81,S50_4713,North Sydney,NSW,Australia,APAC,Medium
10180,21,93.56,5,1964.76,11 November 2003,Shipped,4,11,2003,Motorcycles,81,S50_4713,Lille,,France,EMEA,Small
10190,40,66.72,2,2668.8,19 November 2003,Shipped,4,11,2003,Motorcycles,81,S50_4713,Madrid,,Spain,EMEA,Small
10211,40,80.55,10,3222,15 January 2004,Shipped,1,1,2004,Motorcycles,81,S50_4713,Paris,,France,EMEA,Medium
10224,50,77.29,3,3864.5,21 February 2004,Shipped,1,2,2004,Motorcycles,81,S50_4713,Lille,,France,EMEA,Medium
10237,20,68.34,3,1366.8,04 May 2004,Shipped,2,4,2004,Motorcycles,81,S50_4713,NYC,NY,USA,,Small
10252,48,72.41,7,3475.68,26 May 2004,Shipped,2,5,2004,Motorcycles,81,S50_4713,Paris,,France,EMEA,Medium
10264,47,89.5,5,4206.5,30 June 2004,Shipped,2,6,2004,Motorcycles,81,S50_4713,Boston,MA,USA,,Medium
10276,21,70.78,11,1486.38,08 February 2004,Shipped,3,8,2004,Motorcycles,81,S50_4713,Brickhaven,MA,USA,,Small
10285,39,78.92,2,3077.88,27 August 2004,Shipped,3,8,2004,Motorcycles,81,S50_4713,Cambridge,MA,USA,,Medium
10299,44,80.55,5,3544.2,30 September 2004,Shipped,3,9,2004,Motorcycles,81,S50_4713,Helsinki,,Finland,EMEA,Medium
10309,28,88.68,1,2483.04,15 October 2004,Shipped,4,10,2004,Motorcycles,81,S50_4713,Stavern,,Norway,EMEA,Small
10319,45,77.29,6,3478.05,11 March 2004,Shipped,4,11,2004,Motorcycles,81,S50_4713,NYC,NY,USA,,Medium
10331,20,100,5,3657.8,17 November 2004,Shipped,4,11,2004,Motorcycles,81,S50_4713,Philadelphia,PA,USA,,Medium
10341,38,100,3,4682.36,24 November 2004,Shipped,4,11,2004,Motorcycles,81,S50_4713,Salzburg,,Austria,EMEA,Medium
10356,26,100,4,3937.7,12 September 2004,Shipped,4,12,2004,Motorcycles,81,S50_4713,Paris,,France,EMEA,Medium
10365,44,100,2,4984.32,01 July 2005,Shipped,1,1,2005,Motorcycles,81,S50_4713,New Bedford,MA,USA,,Medium
10375,49,100,8,5406.66,02 March 2005,Shipped,1,2,2005,Motorcycles,81,S50_4713,Nantes,,France,EMEA,Medium
10390,22,100,13,3491.18,03 April 2005,Shipped,1,3,2005,Motorcycles,81,S50_4713,San Rafael,CA,USA,,Medium
10403,31,68.34,3,2118.54,04 August 2005,Shipped,2,4,2005,Motorcycles,81,S50_4713,Liverpool,,UK,EMEA,Small
10105,41,70.67,5,2897.47,02 November 2003,Shipped,1,2,2003,Ships,66,S700_1138,Kobenhavn,,Denmark,EMEA,Small
10119,25,76.67,14,1916.75,28 April 2003,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg,,Austria,EMEA,Small
10129,31,60,5,1860,06 December 2003,Shipped,2,6,2003,Ships,66,S700_1138,London,,UK,EMEA,Small
10142,41,64,2,2624,08 August 2003,Shipped,3,8,2003,Ships,66,S700_1138,San Rafael,CA,USA,,Small
10153,43,64.67,1,2780.81,28 September 2003,Shipped,3,9,2003,Ships,66,S700_1138,Madrid,,Spain,EMEA,Small
10167,43,75.34,12,3239.62,23 October 2003,Cancelled,4,10,2003,Ships,66,S700_1138,Boras,,Sweden,EMEA,Medium
10177,24,76,3,1824,11 July 2003,Shipped,4,11,2003,Ships,66,S700_1138,Madrid,,Spain,EMEA,Small
10185,21,54,3,1134,14 November 2003,Shipped,4,11,2003,Ships,66,S700_1138,New Bedford,MA,USA,,Small
10197,23,64.67,9,1487.41,26 November 2003,Shipped,4,11,2003,Ships,66,S700_1138,Barcelona,,Spain,EMEA,Small
10208,38,74.67,3,2837.46,01 February 2004,Shipped,1,1,2004,Ships,66,S700_1138,Lyon,,France,EMEA,Small
10222,31,62.67,15,1942.77,19 February 2004,Shipped,1,2,2004,Ships,66,S700_1138,San Diego,CA,USA,,Small
10233,36,70.67,3,2544.12,29 March 2004,Shipped,1,3,2004,Ships,66,S700_1138,Newark,NJ,USA,,Small
10248,36,71.34,6,2568.24,05 July 2004,Cancelled,2,5,2004,Ships,66,S700_1138,NYC,NY,USA,,Small
10261,34,62,4,2108,17 June 2004,Shipped,2,6,2004,Ships,66,S700_1138,Montreal,Quebec,Canada,,Small
10273,21,65.34,7,1372.14,21 July 2004,Shipped,3,7,2004,Ships,66,S700_1138,Bruxelles,,Belgium,EMEA,Small
10283,45,78.67,9,3540.15,20 August 2004,Shipped,3,8,2004,Ships,66,S700_1138,Tsawassen,BC,Canada,,Medium
